"Gene","Non-unique Gene name","Annotation","GCF_000022165.1","GCF_000020925.1","GCF_000020885.1","GCF_000007545.1","GCF_000170215.1","GCF_000020745.1","GCF_000171535.2","GCF_000171415.1","GCF_000171515.1"
"lexA","lexA","SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)","","","","","","","","","PKJKAM_15845"
"group_908","","DNA2/NAM7 helicase-like C-terminal domain-containing protein","","","","","","","ONMMKP_09390","",""
"group_907","","phage N-6-adenine-methyltransferase","","","","","","LNHIMF_21445","","",""
"group_905","dnaA","Putative DnaA chromosomal replication protein","","","","GEGEGB_22550","","","","",""
"group_903","","Thiol:disulfide interchange protein","AJBGEP_24155","","","","","","","",""
"group_902","","DUF550 domain-containing protein","AJBGEP_06305","","","","","","","",""
"group_901","","Phage tail protein","","","","","","","ONMMKP_06695","",""
"group_898","","DUF2726 domain-containing protein","","","BEJGEH_05155","","","","","",""
"group_894","","Prepilin peptidase","","","","GEGEGB_22465","","","","",""
"group_893","","alpha/beta fold hydrolase","","","","GEGEGB_06625","","","","",""
"group_888","","Ead/Ea22-like family protein","AJBGEP_06295","","","","","","","",""
"group_887","","Phage portal protein","","","","","","","","IKCLMC_01475",""
"group_886","","Endonuclease III","","","","","","","ONMMKP_14825","",""
"group_884","","Transposase","","","","","","","","IKCLMC_06635",""
"group_883","","Abasic site processing protein","","","","","","LNHIMF_03485","","",""
"group_882","","Ankyrin repeat protein","","","BEJGEH_01470","","","","","",""
"group_878","tnp","IS6 family transposase","","","","","","LNHIMF_23655","","",""
"group_877","","Uncharacterized domain associated with phage/plasmid primase","","","","GEGEGB_23915","","","","",""
"group_876","","Oxidoreductase","","","","","","","","IKCLMC_04715",""
"group_875","lpfB","Long polar fimbrial chaperone LpfB","","","","","","LNHIMF_06195","","",""
"group_874","","DUF551 domain-containing protein","","","","","","LNHIMF_02820","","",""
"group_873","","hypothetical protein","","","","GEGEGB_13525","","","","",""
"alsE","alsE","D-allulose 6-phosphate 3-epimerase","","","BEJGEH_21985","","","","","",""
"group_870","","Exonuclease","","","","GEGEGB_10155","","","","",""
"group_869","","DUF2612 domain-containing protein","","","","GEGEGB_09885","","","","",""
"group_866","","DUF2786 domain-containing protein","","","","GEGEGB_07340","","","","",""
"group_862","","Rha family transcriptional regulator","","","","","","","","","PKJKAM_15740"
"group_861","","Transglycosylase SLT domain-containing protein","","","","GEGEGB_22505","","","","",""
"lfpB","lfpB","fimbrial chaperone","","","","GEGEGB_19325","","","","",""
"group_856","","DNA transfer protein gp7","","","","","","","","","PKJKAM_15675"
"group_855","","Gp17","","","","","","","","IKCLMC_11890",""
"group_854","","Phage head morphogenesis protein","","","","","","","","IKCLMC_04635",""
"group_853","","Uncharacterized protein contains GIY-YIG domain","","","","GEGEGB_01915","","","","",""
"group_852","","DNA transfer protein","","HFCAGB_03175","","","","","","",""
"group_850","","hypothetical protein","","","","","","","ONMMKP_06805","",""
"group_849","","Inner membrane protein","","","","GEGEGB_16255","","","","",""
"pefD","pefD","fimbrial chaperone PefD","AJBGEP_24185","","","","","","","",""
"group_846","","Replication protein P","AJBGEP_06290","","","","","","","",""
"group_845","herA","Helicase HerA central domain-containing protein","","","","","","","","IKCLMC_20565",""
"group_844","","Replication protein P","","","","","","","ONMMKP_05640","",""
"vexC","vexC","Vi polysaccharide ABC transporter ATP-binding protein VexC","","","","GEGEGB_22960","","","","",""
"group_843","","DUF4747 domain-containing protein","","","","GEGEGB_22850","","","","",""
"arsH","arsH","arsenical resistance protein ArsH","","","","","","LNHIMF_03495","","",""
"group_839","","Terminase","","","BEJGEH_13380","","","","","",""
"group_835","","DUF2461 domain-containing protein","","","","","","LNHIMF_19785","","",""
"group_834","","DUF1076 domain-containing protein","","","","GEGEGB_09870","","","","",""
"group_833","","26","","HFCAGB_03165","","","","","","",""
"group_831","","Phage protein","","","BEJGEH_13365","","","","","",""
"group_829","","DUF551 domain-containing protein","","","","","","","","IKCLMC_11615",""
"group_828","","Phage integrase family protein","","","","","","","ONMMKP_20740","",""
"group_826","","EAL domain-containing protein","","","","","","LNHIMF_23515","","",""
"group_825","","Inner membrane protein","","","","","","LNHIMF_17875","","",""
"group_823","","Phage tail protein","","","","","","","","IKCLMC_04700",""
"group_822","","WYL domain-containing protein","","","","","","","ONMMKP_09405","",""
"faeJ","faeJ","K88 minor fimbrial subunit faeJ","","HFCAGB_24385","","","","","","",""
"group_819","","nucleoside/nucleotide kinase family protein","","","","","","LNHIMF_15630","","",""
"group_818","","Phage protein Gp138 N-terminal domain-containing protein","","HFCAGB_05475","","","","","","",""
"group_815","","Rha family transcriptional regulator","","","","GEGEGB_15535","","","","",""
"group_809","","Lipoprotein","","","","","","LNHIMF_10755","","",""
"group_808","","ATP-binding protein","","","","","","LNHIMF_08810","","",""
"group_807","","Bro-N domain-containing protein","","","","","","LNHIMF_03110","","",""
"group_806","","DUF2786 domain-containing protein","","","","GEGEGB_22345","","","","",""
"group_803","","MotA/TolQ/ExbB proton channel domain-containing protein","","","","","","","","IKCLMC_16585",""
"group_802","","DUF4400 domain-containing protein","","","","","","","ONMMKP_11415","",""
"group_797","","Methyltransferase","","","","","","","ONMMKP_06790","",""
"group_795","","Phage lytic murein transglycosylase","","","","GEGEGB_07270","","","","",""
"group_793","","Dehydrogenase","","","","","","","ONMMKP_11465","",""
"group_792","","Bacteriophage protein","","","","GEGEGB_09910","","","","",""
"sid","sid","Glycoprotein 3","","","","GEGEGB_13965","","","","",""
"group_787","","Glycoprotein 3","","","","","","","","IKCLMC_20545",""
"group_786","tnp","IS3 family transposase ORF B","","","","","","","","IKCLMC_19805",""
"group_785","","Ead/Ea22-like family protein","","HFCAGB_11135","","","","","","",""
"group_782","","TIGR03759 family integrating conjugative element protein","","","","GEGEGB_22500","","","","",""
"group_781","","HIRAN domain","","","","GEGEGB_17995","","","","",""
"group_779","","Capsid protein","","","","GEGEGB_23875","","","","",""
"group_777","ecpD","fimbrial chaperone","","","BEJGEH_19025","","","","","",""
"group_775","","Class I SAM-dependent methyltransferase","","","","GEGEGB_22945","","","","",""
"group_774","","DUF4760 domain-containing protein","","","","GEGEGB_13945","","","","",""
"group_772","fabG","NAD(P)-dependent dehydrogenase short-chain alcohol dehydrogenase family","","","","","","","","IKCLMC_07080",""
"group_771","","PTS sugar transporter subunit IIC","","","BEJGEH_21960","","","","","",""
"group_770","","Eaa protein","","HFCAGB_11145","","","","","","",""
"group_767","quuQ","Prophage antitermination Q-like protein QuuQ","","","","","","LNHIMF_21470","","",""
"group_766","","Terminase","","","","GEGEGB_10010","","","","",""
"quuQ","quuQ","Prophage antitermination Q-like protein QuuQ","","HFCAGB_11035","","","","","","",""
"group_765","","Translation initiation factor IF-2","","","","GEGEGB_09900","","","","",""
"group_762","","Ig-like domain-containing protein","","","","","","","","IKCLMC_11885",""
"group_761","","Putative membrane protein","","","","GEGEGB_22525","","","","",""
"group_760","aroD","3-dehydroquinate dehydratase","","","","GEGEGB_06525","","","","",""
"group_758","","RiboL-PSP-HEPN domain-containing protein","","HFCAGB_14780","","","","","","",""
"group_755","araC","AraC-type DNA-binding domain and AraC-containing proteins","AJBGEP_24135","","","","","","","",""
"yegD","yegD","molecular chaperone","","","","","","","","","PKJKAM_20165"
"group_746","","Nucleoside-specific channel-forming protein Tsx","","","","","","","ONMMKP_10745","",""
"group_743","","hypothetical protein","","","","","","","","IKCLMC_01080",""
"group_742","","Restriction endonuclease","","","","","","LNHIMF_09280","","",""
"group_740","","DUF3800 domain-containing protein","","","","","","","ONMMKP_15950","",""
"group_739","","Amino acid ABC transporter substrate-binding protein","","","","","","LNHIMF_03480","","",""
"group_737","","DUF4942 domain-containing protein","","","","","","","ONMMKP_11500","",""
"group_736","","Antitermination protein Q","","","","","","","ONMMKP_03835","",""
"group_735","","RNA-directed DNA polymerase","","","","GEGEGB_14015","","","","",""
"group_732","","TIGR03761 family integrating conjugative element protein","","","","GEGEGB_22370","","","","",""
"aadA2","aadA2","ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2","","","","","","LNHIMF_23625","","",""
"aadA1","aadA1","ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1","","","","","","LNHIMF_23610","","",""
"group_730","","Uncharacterized protein contains GIY-YIG domain","","","","","","LNHIMF_19155","","",""
"group_726","","Fimbrial protein","","","","","","LNHIMF_22070","","",""
"group_725","","DNA-binding protein","","","","GEGEGB_23080","","","","",""
"bet","bet","phage recombination protein Bet","","","","GEGEGB_10150","","","","",""
"group_719","","DUF6602 domain-containing protein","","","","","","","ONMMKP_11420","",""
"sul3","sul3","sulfonamide-resistant dihydropteroate synthase Sul3","","","","","","LNHIMF_23595","","",""
"group_718","","Restriction endonuclease subunit S","","HFCAGB_23790","","","","","","",""
"group_715","","DNA (cytosine-5-)-methyltransferase","","","","","","","ONMMKP_14830","",""
"group_714","","ORF6N domain-containing protein","","","","","","LNHIMF_03275","","",""
"vexB","vexB","Vi polysaccharide ABC transporter inner membrane protein VexB","","","","GEGEGB_22965","","","","",""
"group_713","","RES domain-containing protein","","","BEJGEH_10000","","","","","",""
"group_712","","Fimbrial protein","","HFCAGB_24410","","","","","","",""
"group_710","","Helix-turn-helix-containing protein","","","","","","","ONMMKP_11485","",""
"group_709","","KilA-N domain-containing protein","","","","","","LNHIMF_21460","","",""
"group_705","","Antitermination protein","","","","","","LNHIMF_03310","","",""
"group_704","","DUF3800 domain-containing protein","","HFCAGB_14860","","","","","","",""
"group_702","","Phage-like protein","","","","","","","ONMMKP_05670","",""
"group_699","","Phage protein","","","","","","","","IKCLMC_16705",""
"group_698","","WG repeat-containing protein","","","BEJGEH_19515","","","","","",""
"rpoS","rpoS","RNA polymerase sigma factor RpoS","","","BEJGEH_14615","","","","","",""
"group_695","","DUF4435 domain-containing protein","AJBGEP_23525","","","","","","","",""
"group_692","","Fimbrial protein","","","","","ODDLKH_00920","","","",""
"yeeU","yeeU","Type IV toxin-antitoxin system YeeU family antitoxin","","","","","","","ONMMKP_09440","",""
"group_689","","Sb42","AJBGEP_10710","","","","","","","",""
"group_688","","DNA replication protein O","","","","","","","","","PKJKAM_15825"
"group_687","","Exodeoxyribonuclease 8","","","","","","","","IKCLMC_11655",""
"group_686","","hypothetical protein","","","","GEGEGB_13950","","","","",""
"group_685","","Uncharacterized protein contains phage Mu head morphogenesis gpF-like domain","","","","GEGEGB_07235","","","","",""
"ymdB","ymdB","O-acetyl-ADP-ribose deacetylase (regulator of RNase III) contains Macro domain","","","","","","","ONMMKP_05445","",""
"group_683","","Zinc-regulated secreted antivirulence protein C-terminal domain-containing protein","","","","","","LNHIMF_08665","","",""
"group_682","","hypothetical protein","","","","","","LNHIMF_01755","","",""
"group_677","","DUF1311 domain-containing protein","","","","","","LNHIMF_18925","","",""
"group_676","","DUF551 domain-containing protein","AJBGEP_10780","","","","","","","",""
"sul1","sul1","sulfonamide-resistant dihydropteroate synthase Sul1","","","","","","","ONMMKP_14845","",""
"group_673","","hypothetical protein","","","","","","LNHIMF_01510","","",""
"group_670","","DUF502 domain-containing protein","","","","","","","ONMMKP_20815","",""
"group_669","","pyridoxal phosphatase","","","","","","","ONMMKP_06660","",""
"group_668","","DUF3944 domain-containing protein","","","BEJGEH_05220","","","","","",""
"tktA1","tktA1","Transketolase N-terminal subunit","","","","","","","","IKCLMC_07085",""
"group_666","","DUF4942 domain-containing protein","","","","","","","ONMMKP_09495","",""
"group_665","","DUF2971 domain-containing protein","","HFCAGB_11225","","","","","","",""
"group_662","","HipA-like protein","","","","","","","ONMMKP_05665","",""
"group_661","","ATP-dependent Clp protease proteolytic subunit","","","","","","LNHIMF_21530","","",""
"group_656","","DUF6387 domain-containing protein","","","","","","LNHIMF_14010","","",""
"group_653","","DNA-binding protein","","","","","","LNHIMF_03140","","",""
"group_650","","Lipoprotein","","","","","","","ONMMKP_14930","",""
"dam","dam","Retron Ec67 DNA adenine methylase","","","","GEGEGB_17970","","","","",""
"aac3IId","aac(3)-IId","aminoglycoside N-acetyltransferase AAC(3)-IId","","","","","","","ONMMKP_14800","",""
"blaTEM1","blaTEM-1","broad-spectrum class A beta-lactamase TEM-1","","","","","","LNHIMF_23535","","",""
"group_646","","Bacteriophage lambda Replication protein O N-terminal domain-containing protein","","","","","","LNHIMF_02920","","",""
"group_641","","Clavaldehyde dehydrogenase","","","","","","LNHIMF_23580","","",""
"group_640","","Phage protein","","","","GEGEGB_04600","","","","",""
"group_638","","Phage tail protein","","","","","","","ONMMKP_20930","",""
"group_637","","Bro-N domain-containing protein","","","","","","","ONMMKP_03700","",""
"group_636","","Apea-like HEPN domain-containing protein","","HFCAGB_14710","","","","","","",""
"group_633","","hypothetical protein","","","","","","","","IKCLMC_16610",""
"group_632","","retron St85 family effector protein","","","","","","","","IKCLMC_12705",""
"group_631","","Phage tail protein","","","","","","","","IKCLMC_04710",""
"group_630","","Inner membrane protein","","","","","","","ONMMKP_13020","",""
