"Product","Gene_Name","Count","Example_Tag","DbXrefs"
"Tetratricopeptide repeat protein",NA,8,"GEGEGB_08950","RefSeq:WP_000902462.1, SO:0001217, UniParc:UPI0000059F7C, UniRef:UniRef100_A0A725G124, UniRef:UniRef50_A0A750UCV3, UniRef:UniRef90_A0A750UCV3"
"UPF0719 inner membrane protein YjfL","yjfL",8,"LNHIMF_22360","COG:COG3766, COG:S, GO:0005886, RefSeq:WP_000547736.1, SO:0001217, UniParc:UPI000169F3F7, UniRef:UniRef100_A0A5I6Z129, UniRef:UniRef50_P0AF81, UniRef:UniRef90_P0AF81"
"Uncharacterized membrane protein YhdT","yhdT",8,"GEGEGB_17365","COG:COG3924, COG:S, RefSeq:WP_000340020.1, SO:0001217, UniParc:UPI000005A548, UniRef:UniRef100_A0A726AD02, UniRef:UniRef50_U3U0G3, UniRef:UniRef90_A0A4Z0Q9S6"
"Xanthine/uracil permease","uraA",8,"LNHIMF_18390","COG:COG2233, COG:F, RefSeq:WP_001136076.1, SO:0001217, UniParc:UPI000169F88D, UniRef:UniRef100_A0A5H6J705, UniRef:UniRef50_A0A379UXX3, UniRef:UniRef90_A0A379UXX3"
"adenine permease AdeP","adeP",8,"GEGEGB_19390","BlastRules:WP_000019348, COG:COG2252, COG:F, GO:0005886, GO:0015207, GO:0015295, GO:0015853, RefSeq:WP_001583487.1, SO:0001217, UniParc:UPI00016BFAEA, UniRef:UniRef100_A0A725VMS7, UniRef:UniRef50_P31466, UniRef:UniRef90_P31466"
"adhesin/invasin protein PagN","pagN",8,"GEGEGB_13410","BlastRules:WP_000787603, COG:COG3637, COG:M, GO:0009279, RefSeq:WP_000787614.1, SO:0001217, UniParc:UPI000005A293, UniRef:UniRef100_A0A726ABJ0, UniRef:UniRef50_Q8ZRJ9, UniRef:UniRef90_Q8ZRJ9"
"branched chain amino acid ABC transporter substrate-binding protein LivJ","livJ",8,"LNHIMF_18050","BlastRules:WP_001021996, COG:COG0683, COG:E, GO:0015803, GO:0015818, GO:0015820, GO:0015829, GO:0016020, GO:0030288, GO:0055052, SO:0001217, UniParc:UPI00040B30E6, UniRef:UniRef100_A0A1S0ZPA9, UniRef:UniRef50_P04816, UniRef:UniRef90_P0AD98"
"catecholate siderophore receptor CirA","cirA",8,"GEGEGB_03505","COG:COG4771, COG:P, RefSeq:WP_000488257.1, SO:0001217, UniParc:UPI0000059BCE, UniRef:UniRef100_A0A726A6M7, UniRef:UniRef50_P17315, UniRef:UniRef90_A0A0K0HBS6"
"chitoporin","chiP",8,"GEGEGB_11540","BlastRules:WP_001258803, GO:0006811, GO:0009279, GO:0015288, GO:0015772, GO:0015774, GO:0046930, RefSeq:WP_001258803.1, SO:0001217, UniParc:UPI000005A14C, UniRef:UniRef100_Q7CQY4, UniRef:UniRef50_P75733, UniRef:UniRef90_Q7CQY4"
"citrate/succinate antiporter CitT","citT",8,"LNHIMF_03810","BlastRules:WP_000050323, COG:COG0471, COG:G, GO:0005886, GO:0015297, RefSeq:WP_000059039.1, SO:0001217, UniParc:UPI00016A012F, UniRef:UniRef100_A0A5J2C9G6, UniRef:UniRef50_P0AE75, UniRef:UniRef90_P0AE75"
"efflux MFS transporter YdeE","ydeE",8,"GEGEGB_07585","COG:COG2814, COG:G, GO:0022857, GO:0055085, RefSeq:WP_001068053.1, SO:0001217, UniParc:UPI0000059E94, UniRef:UniRef100_A0A725VLE8, UniRef:UniRef50_P31126, UniRef:UniRef90_A0A2I5HGZ6"
"efflux RND transporter permease AcrB","acrB",8,"GEGEGB_12570","BlastRules:WP_001132469, COG:COG0841, COG:V, RefSeq:WP_001132507.1, SO:0001217, UniParc:UPI000005A1FB, UniRef:UniRef100_A0A725G4A1, UniRef:UniRef50_A0A0H3LT18, UniRef:UniRef90_A0A085AEV9"
"fimbrial chaperone BcfG","bcfG",8,"GEGEGB_00155","BlastRules:WP_001135039, COG:COG3121, COG:W, RefSeq:WP_001135023.1, SO:0001217, UniParc:UPI0002B951D2, UniRef:UniRef100_A0A726AB95, UniRef:UniRef50_A0A0K0H708, UniRef:UniRef90_A0A0T9XIA4"
"fimbrial major subunit SthE","fimA",8,"LNHIMF_23285","BlastRules:WP_001253768, COG:COG3539, COG:N, RefSeq:WP_001253782.1, SO:0001217, UniParc:UPI000169EC91, UniRef:UniRef100_A0A5I9ZJK2, UniRef:UniRef50_A0A447TNC8, UniRef:UniRef90_A0A0K0HHB0"
"fimbrial usher BcfC","bcfC",8,"LNHIMF_00120","BlastRules:WP_001245864, COG:COG3188, COG:NW, GO:0005515, GO:0009297, GO:0015473, GO:0016020, RefSeq:WP_001245844.1, SO:0001217, UniParc:UPI000169E90B, UniRef:UniRef100_A0A0N1QS39, UniRef:UniRef50_A0A401AVP4, UniRef:UniRef90_A0A3E1XKU4"
"galactose/methyl galactoside ABC transporter ATP-binding protein MglA","mglA",8,"LNHIMF_11695","COG:COG1129, COG:G, EC:7.5.2.11, GO:0005524, GO:0005886, GO:0008643, GO:0016020, GO:0016887, GO:0043211, KEGG:K10542, RefSeq:WP_000535913.1, SO:0001217, UniParc:UPI00016040CD, UniRef:UniRef100_A0A5W5AQ80, UniRef:UniRef50_P0AAG8, UniRef:UniRef90_P0AAG8"
"gnt-II system L-idonate transporter","idnT",8,"LNHIMF_22805","BlastRules:WP_001128335, COG:COG2610, COG:G, GO:0005886, GO:0008643, GO:0015128, GO:0015568, GO:0015726, GO:0019521, GO:0035429, GO:0046183, KEGG:K06157, RefSeq:WP_001128349.1, SO:0001217, UniParc:UPI00016BE203, UniRef:UniRef100_A0A6C8G1X4, UniRef:UniRef50_P39344, UniRef:UniRef90_P39344"
"non-fimbrial adhesin SiiE","siiE",8,"LNHIMF_21745","BlastRules:WP_000527217, RefSeq:WP_000527189.1, SO:0001217, UniParc:UPI000169EB43, UniRef:UniRef100_A0A722S0H2, UniRef:UniRef50_A0A3V7BXX7, UniRef:UniRef90_A0A3V7BXX7"
"oligopeptide ABC transporter permease OppC","oppC",8,"LNHIMF_09085","EC:7.4.2.-, GO:0005886, GO:0015031, GO:0015833, GO:0055085, RefSeq:WP_000979653.1, SO:0001217, UniParc:UPI0000130D81, UniRef:UniRef100_P08006, UniRef:UniRef50_P08006, UniRef:UniRef90_P08006"
"osmoprotectant ABC transporter substrate-binding protein OsmX","osmX",8,"GEGEGB_07455","BlastRules:WP_001211193, COG:COG1732, COG:M, GO:0022857, GO:0042597, GO:0043190, RefSeq:WP_001211196.1, SO:0001217, UniParc:UPI0000059E7F, UniRef:UniRef100_A0A725VKA8, UniRef:UniRef50_Q8ZPK2, UniRef:UniRef90_Q8ZPK2"
"potassium binding protein Kbp","kbp",8,"LNHIMF_14155","BlastRules:WP_000522415, COG:COG1652, COG:P, RefSeq:WP_000522406.1, SO:0001217, UniParc:UPI00000CD2FA, UniRef:UniRef100_E8XK36, UniRef:UniRef50_P0ADE7, UniRef:UniRef90_A0A376NTC8"
"propanediol utilization microcompartment protein PduM","pduM",8,"GEGEGB_04390","BlastRules:WP_001012956, GO:0005198, GO:0031472, GO:0051144, GO:1902117, RefSeq:WP_001012961.1, SO:0001217, UniParc:UPI0000059C6A, UniRef:UniRef100_A0A725FSZ3, UniRef:UniRef50_Q9XDN4, UniRef:UniRef90_Q9XDN4"
"putative autotransporter","misL",8,"LNHIMF_19035","COG:COG3468, COG:MU, RefSeq:WP_001143049.1, SO:0001217, UniParc:UPI00017B851A, UniRef:UniRef100_A0A8F6NYR5, UniRef:UniRef50_A0A609N1Q4, UniRef:UniRef90_A0A609N1Q4, VFDB:VFC0001, VFDB:VFG002304"
"threonine/serine transporter TdcC","tdcC",8,"LNHIMF_16495","GO:0005886, GO:0015293, GO:0015565, GO:0022889, RefSeq:WP_000108129.1, SO:0001217, UniParc:UPI00000CD3DE, UniRef:UniRef100_B5F6Q0, UniRef:UniRef50_A1JIM8, UniRef:UniRef90_A8AQ08"
"trimeric autotransporter adhesin SadA","sadA",8,"LNHIMF_18680","BlastRules:WP_001079584, COG:COG5295, COG:UW, RefSeq:WP_001079638.1, SO:0001217, UniParc:UPI000169F355, UniRef:UniRef100_A0A3V9PRP3, UniRef:UniRef50_Q8ZL64, UniRef:UniRef90_A0A3V9PRP3"
"Flagellar motor switch/type III secretory pathway protein FliN","fliN",7,"GEGEGB_04840","COG:COG1886, COG:NU, RefSeq:WP_001282109.1, SO:0001217, UniParc:UPI0000059CAA, UniRef:UniRef100_A0A725VNF4, UniRef:UniRef50_P15070, UniRef:UniRef90_A0A2X4QTF9"
"Inner membrane protein yjcH","yjcH",7,"GEGEGB_22085","RefSeq:WP_000999620.1, SO:0001217, UniParc:UPI000005A857, UniRef:UniRef100_A0A655E3A2, UniRef:UniRef50_P0AF54, UniRef:UniRef90_A0A655E3A2"
"Nucleoside permease NupG","nupG",7,"GEGEGB_15930","RefSeq:WP_001049802.1, SO:0001217, UniParc:UPI000005A44E, UniRef:UniRef100_A0A726A6P1, UniRef:UniRef50_P0AFF4, UniRef:UniRef90_A0A5X0Z9G9"
"enterobactin transporter EntS","entS",7,"LNHIMF_03680","GO:0005886, GO:0042930, GO:0042931, RefSeq:WP_001081668.1, SO:0001217, UniParc:UPI000169E924, UniRef:UniRef100_A0A5I9BYD4, UniRef:UniRef50_Q8ZR35, UniRef:UniRef90_Q8ZR35"
"multidrug efflux transporter outer membrane subunit MdsC","mdsC",7,"LNHIMF_01885","BlastRules:WP_001521068, COG:COG1538, COG:M, RefSeq:WP_001530694.1, SO:0001217, UniParc:UPI000169E8F9, UniRef:UniRef100_A0A722R5C3, UniRef:UniRef50_A0A6S6YZI9, UniRef:UniRef90_A0A3Z3C465"
"Molybdopterin-binding protein",NA,6,"HFCAGB_12760","RefSeq:WP_001112763.1, SO:0001217, UniParc:UPI00000CD1F7, UniRef:UniRef100_A0A3V6R741, UniRef:UniRef50_A0A333G2B5, UniRef:UniRef90_A0A3V6R741"
"Type IV pilus twitching motility protein PilT","pilT",6,"GEGEGB_15850","RefSeq:WP_001055657.1, SO:0001217, UniParc:UPI000005A440, UniRef:UniRef100_A0A725VK90, UniRef:UniRef90_Q57K17"
"Voltage-dependent anion channel-forming protein YneE","yneE",6,"GEGEGB_07640","GO:0005254, GO:0005886, KEGG:K08994, SO:0001217, UniParc:UPI0000059E9E, UniRef:UniRef100_A0A726A7R7, UniRef:UniRef50_P76146, UniRef:UniRef90_Q8Z706"
"[Citrate [pro-3S]-lyase] ligase",NA,6,"GEGEGB_00315","RefSeq:WP_001181444.1, SO:0001217, UniParc:UPI000005999C, UniRef:UniRef100_A0A725GGD2, UniRef:UniRef90_A0A379V051"
"porin OmpS1","ompS1",6,"GEGEGB_04740","BlastRules:WP_001080666, BlastRules:WP_001080680, GO:0009279, GO:0015288, GO:0034220, GO:0046930, RefSeq:WP_001080666.1, SO:0001217, UniParc:UPI0000059C9A, UniRef:UniRef100_Q56110, UniRef:UniRef50_P02932, UniRef:UniRef90_Q56110"
"Inner membrane protein YqjA","yqjA",5,"GEGEGB_16555","COG:COG0586, COG:M, GO:0005886, KEGG:K03975, RefSeq:WP_000422141.1, SO:0001217, UniParc:UPI000005A4BB, UniRef:UniRef100_A0A5J2KAJ2, UniRef:UniRef50_P0AA65, UniRef:UniRef90_P0AA65"
"porin OmpS2","ompS2",5,"GEGEGB_07095","BlastRules:WP_000824321, GO:0009279, GO:0015288, GO:0034220, GO:0046930, RefSeq:WP_000824321.1, SO:0001217, UniParc:UPI0000059E3B, UniRef:UniRef100_Q56111, UniRef:UniRef50_P06996, UniRef:UniRef90_Q56111"
"Putative uncharacterized transporter YgaY","ygaY",4,"BEJGEH_14005","COG:COG2814, COG:G, GO:0005886, GO:0022857, RefSeq:WP_000165758.1, SO:0001217, UniParc:UPI00000CD303, UniRef:UniRef100_A0A5W9FKL9, UniRef:UniRef50_P76628, UniRef:UniRef90_P76628"
"Uncharacterized MFS-type transporter YfcJ","yfcJ",4,"GEGEGB_02670","COG:COG2814, COG:G, GO:0005886, GO:0022857, RefSeq:WP_000127714.1, SO:0001217, UniParc:UPI0000059B30, UniRef:UniRef100_Q8Z4Z9, UniRef:UniRef50_P77549, UniRef:UniRef90_Q8ZNB8"
"ABC transporter permease",NA,3,"GEGEGB_20810","SO:0001217, UniRef:UniRef50_A0A636CV99, UniRef:UniRef90_A0A636CV99"
"Fimbrial-type adhesion domain-containing protein",NA,3,"LNHIMF_09660","SO:0001217, UniRef:UniRef50_A0A5T2HRQ5, UniRef:UniRef90_A0A5T2HRQ5"
"Major outer membrane lipoprotein Lpp 2","lpp2",3,"GEGEGB_06605","COG:COG4238, COG:M, GO:0005576, GO:0008289, GO:0009279, GO:0030258, GO:0042834, GO:0043580, RefSeq:WP_001082326.1, SO:0001217, UniParc:UPI0000059DE3, UniRef:UniRef100_Q8Z6K1, UniRef:UniRef50_Q8Z6K1, UniRef:UniRef90_Q8Z6K1"
"Ribose/galactose/methyl galactoside import ATP-binding protein",NA,3,"GEGEGB_03560","SO:0001217, UniRef:UniRef50_A0A376S9S0, UniRef:UniRef90_A0A379TWD3"
"putative outer membrane protein","ratB",3,"HFCAGB_13965","RefSeq:WP_000837139.1, SO:0001217, UniParc:UPI00016A058D, UniRef:UniRef100_A0A711IKU4, UniRef:UniRef50_A0A625ZCI8, UniRef:UniRef90_A0A5H8WEG6, VFDB:VFC0001, VFDB:VFG002306"
"Colicin I receptor",NA,2,"ONMMKP_23210","SO:0001217, UniRef:UniRef50_A0A2W6Q107, UniRef:UniRef90_A0A379WQL4"
"EamA family transporter","eamA",2,"LNHIMF_19270","SO:0001217, UniParc:UPI0000227EC3, UniRef:UniRef100_A0A3V7PFK4, UniRef:UniRef90_R8WK40"
"Flagellar motor switch protein FliN","fliN",2,"AJBGEP_10385","COG:COG1886, COG:NU, GO:0003774, GO:0005886, GO:0006935, GO:0009425, GO:0071973, RefSeq:WP_001282115.1, SO:0001217, UniParc:UPI0000061B5D, UniRef:UniRef100_P26419, UniRef:UniRef50_P15070, UniRef:UniRef90_P26419"
"Leu/Ile/Val/Thr-binding protein",NA,2,"GEGEGB_20905","SO:0001217, UniRef:UniRef50_A0A3S4EY10, UniRef:UniRef90_A0A3S4EY10"
"Membrane protein",NA,2,"AJBGEP_00835","SO:0001217, UniRef:UniRef50_A0A4U9D944, UniRef:UniRef90_A0A447PT67"
"N-acetylglucosamine-regulated outer membrane porin",NA,2,"HFCAGB_03910","SO:0001217, UniParc:UPI0002C482D6, UniRef:UniRef100_M7RN57, UniRef:UniRef50_M7RN57, UniRef:UniRef90_M7RN57"
"Nucleoside permease",NA,2,"HFCAGB_13485","RefSeq:WP_000513237.1, SO:0001217, UniParc:UPI00016A1552, UniRef:UniRef100_A0A3Z0XVD0, UniRef:UniRef50_A0A6N3A4R9, UniRef:UniRef90_A0A381GA81"
"PTS sugar transporter subunit IIA",NA,2,"BEJGEH_00990","RefSeq:WP_000901958.1, SO:0001217, UniParc:UPI000169F851, UniRef:UniRef100_A0A3Z1V5Y7, UniRef:UniRef50_A0A7H4N7E9, UniRef:UniRef90_A0A3Z1V5Y7"
"Permease",NA,2,"GEGEGB_20520","SO:0001217, UniRef:UniRef50_A0A447P474, UniRef:UniRef90_A0A447P474"
"Putative nucleoside transporter YegT","yegT",2,"PKJKAM_19965","GO:0005886, GO:0015212, GO:0015213, GO:0071702, RefSeq:WP_000858701.1, SO:0001217, UniParc:UPI00016C1BC0, UniRef:UniRef100_A0A6C8F4N1, UniRef:UniRef50_P76417, UniRef:UniRef90_P76417"
"Receptor/regulator protein",NA,2,"HFCAGB_12890","EC:3.1.26.11, KEGG:K00784, RefSeq:WP_000368560.1, SO:0001217, UniParc:UPI000169E87C, UniRef:UniRef100_A0A379WQN6, UniRef:UniRef50_A0A379WQN6, UniRef:UniRef90_A0A379WQN6"
"Type 1 fimbrial protein",NA,2,"GEGEGB_00165","RefSeq:WP_000839835.1, SO:0001217, UniParc:UPI000005997E, UniRef:UniRef100_A0A725FU59, UniRef:UniRef50_A0A764GR16, UniRef:UniRef90_A0A5Z7C9Z5"
"Type II secretion system ATP-binding protein",NA,2,"AJBGEP_16365","RefSeq:WP_001055649.1, SO:0001217, UniParc:UPI00000CD38F, UniRef:UniRef100_A0A655E507, UniRef:UniRef90_Q57K17"
"putative membrane chloride channel, bestrophin family","yneE",2,"HFCAGB_08755","COG:COG3781, COG:P, RefSeq:WP_000217099.1, SO:0001217, UniParc:UPI000169F0FC, UniRef:UniRef100_A0A3Z3G5N0, UniRef:UniRef50_P76146, UniRef:UniRef90_A0A3Z3G5N0"
"(pseudo) MFS transporter",NA,1,"GEGEGB_03160","SO:0001217, UniRef:UniRef50_A0A655EN66, UniRef:UniRef90_UPI001118246B"
"(pseudo) Membrane protein",NA,1,"IKCLMC_15890","SO:0001217, UniRef:UniRef50_A0A379XW41, UniRef:UniRef90_A0A447MYM1"
"(pseudo) Osmoprotectant ABC transporter substrate-binding protein OsmX","osmX",1,"PKJKAM_23510","SO:0001217, UniRef:UniRef50_A0A379S770, UniRef:UniRef90_A0A659Q3I3"
"(pseudo) Putative outer membrane protein",NA,1,"GEGEGB_01880","SO:0001217, UniRef:UniRef50_A0A6C8H1D7, UniRef:UniRef90_A0A6C8H1D7"
"(pseudo) anion permease",NA,1,"HFCAGB_03555","SO:0001217, UniRef:UniRef50_UPI001929FD5F, UniRef:UniRef90_UPI0015C45104"
"(pseudo) cellulose synthase subunit BcsC-related outer membrane protein",NA,1,"GEGEGB_20620","SO:0001217, UniRef:UniRef50_A0A3S4XUQ1, UniRef:UniRef90_UPI00164A0024"
"ABC transporter periplasmic binding protein",NA,1,"PKJKAM_23505","SO:0001217, UniRef:UniRef50_A0A379S770, UniRef:UniRef90_A0A379SV27"
"ABC transporter substrate-binding protein",NA,1,"HFCAGB_02405","SO:0001217, UniParc:UPI0002C49399, UniRef:UniRef100_M7S7H1, UniRef:UniRef50_M7S7H1, UniRef:UniRef90_M7S7H1"
"Adenine permease AdeP","adeP",1,"HFCAGB_20515","COG:COG2252, COG:F, GO:0005886, GO:0015207, GO:0015295, GO:0015853, RefSeq:WP_000082685.1, SO:0001217, UniParc:UPI00016A1997, UniRef:UniRef100_A0A711EDN1, UniRef:UniRef50_P31466, UniRef:UniRef90_P31466"
"Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase",NA,1,"GEGEGB_11840","SO:0001217, UniRef:UniRef50_A0A3S4I6R3, UniRef:UniRef90_Q8Z8J1"
"Autotransporter",NA,1,"GEGEGB_20240","SO:0001217, UniParc:UPI000005A714, UniRef:UniRef100_Q83ST9, UniRef:UniRef50_A0A634TNN9, UniRef:UniRef90_Q9F2D8"
"CP4-44 prophage putative disrupted hemin or colicin receptor",NA,1,"AJBGEP_00840","SO:0001217, UniRef:UniRef50_A0A9Q8DTV1"
"Citrate carrier",NA,1,"GEGEGB_11850","RefSeq:WP_000059035.1, SO:0001217, UniParc:UPI000005A181, UniRef:UniRef100_A0A607TG43, UniRef:UniRef50_P0AE75, UniRef:UniRef90_D4BCJ9"
"Copper-sensitivity suppressor membrane protein B",NA,1,"PKJKAM_03170","KEGG:K08344, SO:0001217, UniRef:UniRef50_A0A377XGH5, UniRef:UniRef90_A0A379VUB2"
"DMT family transporter",NA,1,"GEGEGB_19635","SO:0001217, UniRef:UniRef50_UPI000FDA7551"
"Efflux pump membrane transporter",NA,1,"PKJKAM_16345","SO:0001217, UniRef:UniRef50_A0A4U9HN79, UniRef:UniRef90_A0A2X4THG6"
"Ferric-rhodotorulic acid outer membrane transporter",NA,1,"GEGEGB_09075","SO:0001217, UniRef:UniRef50_A0A377DFE4"
"Fimbrial outer membrane usher protein StbC","stbC",1,"GEGEGB_13300","SO:0001217, UniRef:UniRef50_A0A3S4KEJ3, UniRef:UniRef90_A0A3S4KEJ3"
"Fructuronate transporter",NA,1,"GEGEGB_23830","SO:0001217, UniParc:UPI000011E591, UniRef:UniRef100_A0A725VN26, UniRef:UniRef50_P39344, UniRef:UniRef90_A0A725VN26"
"GabA permease","gabA",1,"GEGEGB_14165","SO:0001217, UniParc:UPI000309DA81, UniRef:UniRef100_A0A379WN21, UniRef:UniRef50_A0A8S0FP19, UniRef:UniRef90_A0A379WN21"
"Gamma-aminobutyrate transporter",NA,1,"GEGEGB_14160","SO:0001217, UniRef:UniRef50_A0A378FMJ5, UniRef:UniRef90_A0A378FMJ5"
"Glycoporin",NA,1,"HFCAGB_15125","SO:0001217, UniRef:UniRef50_A0A379UTX9, UniRef:UniRef90_A0A379UTX9"
"Glycoside-pentoside-hexuronide family transporter",NA,1,"HFCAGB_20015","SO:0001217, UniRef:UniRef50_M7RKW2, UniRef:UniRef90_M7RKW2"
"High-affinity nickel transporter",NA,1,"GEGEGB_01650","SO:0001217, UniRef:UniRef50_A0A379WNK9"
"HlyD family efflux transporter periplasmic adaptor subunit","hlyD",1,"LNHIMF_21740","SO:0001217, UniRef:UniRef50_UPI001E4DE843, UniRef:UniRef90_UPI001E4DE843"
"Inner membrane protein CreD","creD",1,"HFCAGB_24145","SO:0001217, UniParc:UPI0002AE9DC0, UniRef:UniRef100_M7RZ10, UniRef:UniRef50_M7RZ10, UniRef:UniRef90_M7RZ10"
"Inner membrane protein yiaH","yiaH",1,"GEGEGB_20405","SO:0001217, UniRef:UniRef50_A0A3S4FW51, UniRef:UniRef90_A0A7D8IT55"
"Integral membrane protein",NA,1,"GEGEGB_19640","SO:0001217, UniRef:UniRef50_A0A379T322, UniRef:UniRef90_A0A379T322"
"L-threonine transporter, anaerobically inducible",NA,1,"GEGEGB_16655","SO:0001217, UniRef:UniRef50_A0A377WM80"
"Major outer membrane lipoprotein Lpp",NA,1,"ONMMKP_03380","RefSeq:WP_000198780.1, SO:0001217, UniParc:UPI00016BEBF7, UniRef:UniRef100_A0A3U0UV85, UniRef:UniRef50_Q5PH64, UniRef:UniRef90_A0A3U7XJA4"
"Methyl-accepting chemotaxis citrate transducer",NA,1,"ONMMKP_18445","SO:0001217, UniRef:UniRef50_A0A447QXF9"
"Multidrug efflux MFS transporter",NA,1,"PKJKAM_12340","RefSeq:WP_000222407.1, SO:0001217, UniParc:UPI00016C1A97, UniRef:UniRef100_A0A3U7M5H2, UniRef:UniRef90_A0A630WCD7"
"Oligopeptide transport system permease OppC","oppC",1,"GEGEGB_08760","SO:0001217, UniRef:UniRef50_A0A7H4PKZ8, UniRef:UniRef90_A0A7H4PKZ8"
"Oligopeptide transport system permease protein oppC","oppC",1,"GEGEGB_08765","SO:0001217, UniRef:UniRef50_A0A378N8M6"
"Outer membrane protein C",NA,1,"GEGEGB_07655","SO:0001217, UniRef:UniRef50_V0VBY0, UniRef:UniRef90_A0A379UPF1"
"Outer membrane protein OprM","oprM",1,"GEGEGB_13240","SO:0001217, UniParc:UPI000190AEA3, UniRef:UniRef100_A0A636I3Y3, UniRef:UniRef50_A0A655D7G6, UniRef:UniRef90_A0A655D7G6"
"Outer membrane protein PagN","pagN",1,"BEJGEH_01575","COG:COG3637, COG:M, GO:0009279, SO:0001217, UniParc:UPI00016BEB2B, UniRef:UniRef100_B5F8Z7, UniRef:UniRef50_Q8ZRJ9, UniRef:UniRef90_Q8ZRJ9"
"Outer membrane protein for export and assembly of type 1 fimbriae",NA,1,"GEGEGB_00130","SO:0001217, UniRef:UniRef50_A0A378ALB2"
"Outer membrane usher protein FimD","fimD",1,"GEGEGB_00125","SO:0001217, UniRef:UniRef50_A0A389MGW4, UniRef:UniRef90_A0A3S4LQH1"
"P pilus assembly protein, chaperone PapD","fimC",1,"HFCAGB_01590","COG:COG3121, COG:W, SO:0001217, UniRef:UniRef50_A0A1Y0LPL2, UniRef:UniRef90_UPI0021B3C87F"
"PTS fructose transporter subunit IIBC",NA,1,"HFCAGB_20550","SO:0001217, UniRef:UniRef50_A0A8B3GCM8, UniRef:UniRef90_A0A509CT41"
"PTS glucose transporter subunit IIB",NA,1,"AJBGEP_23330","SO:0001217, UniParc:UPI0002528863, UniRef:UniRef100_A0A455RXT7, UniRef:UniRef90_A0A3S4HSQ3"
"Penicillin-binding protein",NA,1,"GEGEGB_05165","SO:0001217, UniRef:UniRef50_A0A2X1QXH9, UniRef:UniRef90_A0A379XPR3"
"Penicillin-binding protein 2",NA,1,"GEGEGB_05160","SO:0001217, UniRef:UniRef50_A0A2X3KGG5"
"Penicillin-binding protein 2 (PBP-2)",NA,1,"PKJKAM_01920","SO:0001217, UniRef:UniRef50_A0A447JLC0, UniRef:UniRef90_A0A377W5T3"
"PilT/PilU family type 4a pilus ATPase",NA,1,"LNHIMF_15725","RefSeq:WP_001055647.1, SO:0001217, UniParc:UPI000169E605, UniRef:UniRef100_A0A3Y9VJ94, UniRef:UniRef90_Q57K17"
"Porin OmpC","ompC",1,"LNHIMF_07640","RefSeq:WP_000824337.1, SO:0001217, UniParc:UPI000169F897, UniRef:UniRef100_A0A8E6U2H4, UniRef:UniRef50_P06996, UniRef:UniRef90_A0A6Y3E1E6"
"Porin OmpS1","ompS1",1,"HFCAGB_06105","SO:0001217, UniParc:UPI00017F77BA, UniRef:UniRef100_A0A3Y2QQG3, UniRef:UniRef50_P02932, UniRef:UniRef90_A0A701YWJ8"
"Porin thermoregulatory protein EnvY","envY",1,"BEJGEH_21820","SO:0001217, UniRef:UniRef50_A0A8S0G5G9, UniRef:UniRef90_B5F2H2"
"Putative inner membrane protein",NA,1,"GEGEGB_19845","SO:0001217, UniRef:UniRef50_A0A379T355"
"Putative lipopolysaccharide core biosynthesis protein RfaZ","rfaZ",1,"HFCAGB_19840","SO:0001217, UniParc:UPI00016A21A3, UniRef:UniRef100_M7RKV4, UniRef:UniRef90_A0A5Y5VIJ5"
"Putative peptidoglycan-binding protein",NA,1,"GEGEGB_14180","SO:0001217, UniRef:UniRef50_A0A2X1KUK1"
"TRAP transporter substrate-binding protein DctP","dctP",1,"GEGEGB_18790","SO:0001217, UniRef:UniRef50_A0A379TPF8, UniRef:UniRef90_UPI0014824FE2"
"Transport system periplasmic binding protein",NA,1,"GEGEGB_18795","SO:0001217, UniRef:UniRef50_A0A379VZ64"
"Uncharacterized inner membrane transporter YhbE","yhbE",1,"ONMMKP_17695","COG:COG0697, COG:GER, GO:0005886, RefSeq:WP_000813054.1, SO:0001217, UniParc:UPI00016C2166, UniRef:UniRef100_A0A3Y5LMA8, UniRef:UniRef50_P0AA74, UniRef:UniRef90_P0AA74"
"Uncharacterized membrane protein YjfL, UPF0719 family","yjfL",1,"GEGEGB_23355","COG:COG3766, COG:S, RefSeq:WP_000547734.1, SO:0001217, UniParc:UPI000005A937, UniRef:UniRef100_A0A725VFJ9, UniRef:UniRef50_P0AF81, UniRef:UniRef90_A0A2A6DDH4"
"Xanthosine permease",NA,1,"AJBGEP_16435","SO:0001217, UniRef:UniRef50_A0A8S0FPV8"
"energy-coupling factor ABC transporter permease",NA,1,"GEGEGB_04525","KEGG:K02007, SO:0001217, UniRef:UniRef50_A0A2X3CQ12, UniRef:UniRef90_UPI001C7084B8"
"fimbria/pilus outer membrane usher protein",NA,1,"GEGEGB_00135","SO:0001217, UniRef:UniRef50_A0A379TG71, UniRef:UniRef90_UPI0019600BD0"
"intestinal colonization autotransporter adhesin MisL","misL",1,"GEGEGB_19875","SO:0001217, UniRef:UniRef50_A0A655BQK8, UniRef:UniRef90_A0A379WJW1"
"microcompartment protein PduM","pduM",1,"HFCAGB_11550","GO:0005198, GO:0031472, GO:0051144, GO:1902117, RefSeq:WP_001012973.1, SO:0001217, UniParc:UPI00016A173A, UniRef:UniRef100_A0A3Y2QGX9, UniRef:UniRef50_Q9XDN4, UniRef:UniRef90_Q9XDN4"
