Gene,Non-unique Gene name,Annotation,GCF_000022165.1,GCF_000020925.1,GCF_000020885.1,GCF_000007545.1,GCF_000170215.1,GCF_000020745.1,GCF_000171535.2,GCF_000171415.1,GCF_000171515.1
bcsA,bcsA,UDP-forming cellulose synthase catalytic subunit,AJBGEP_19050,HFCAGB_19325,BEJGEH_18295,GEGEGB_20595,ODDLKH_20355,LNHIMF_18320,ONMMKP_16135,IKCLMC_13845,PKJKAM_18755
alaS,alaS,alanine--tRNA ligase,AJBGEP_14955,HFCAGB_15190,BEJGEH_14090,GEGEGB_14365,ODDLKH_16265,LNHIMF_14330,ONMMKP_20250,IKCLMC_20205,PKJKAM_12785
pqiB,pqiB,Intermembrane transporter PqiABC subunit PqiB,AJBGEP_09710,HFCAGB_07145,BEJGEH_06085,GEGEGB_05475,ODDLKH_11700,LNHIMF_09600,ONMMKP_00940,IKCLMC_21585,PKJKAM_21665
gyrA,gyrA,DNA gyrase subunit A GyrA,AJBGEP_12210,HFCAGB_12675,BEJGEH_11485,GEGEGB_03175,ODDLKH_13890,LNHIMF_12045,ONMMKP_22885,IKCLMC_08635,PKJKAM_15000
pat,pat,protein lysine acetyltransferase,AJBGEP_14250,HFCAGB_14425,BEJGEH_13195,GEGEGB_01405,ODDLKH_15565,LNHIMF_13705,ONMMKP_21200,IKCLMC_00525,PKJKAM_13310
aceE,aceE,pyruvate dehydrogenase (acetyl-transferring) homodimeric type,AJBGEP_00805,HFCAGB_00800,BEJGEH_00825,GEGEGB_00840,ODDLKH_03175,LNHIMF_00795,ONMMKP_10115,IKCLMC_15245,PKJKAM_03825
rcsD,rcsD,phosphotransferase RcsD,AJBGEP_12195,HFCAGB_12660,BEJGEH_11470,GEGEGB_03205,ODDLKH_13875,LNHIMF_12030,ONMMKP_22900,IKCLMC_08650,PKJKAM_15015
glnD,glnD,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,AJBGEP_01130,HFCAGB_01130,BEJGEH_01180,GEGEGB_01140,ODDLKH_03495,LNHIMF_01110,ONMMKP_09760,IKCLMC_14920,PKJKAM_03460
acnA,acnA,aconitate hydratase AcnA,AJBGEP_09015,HFCAGB_07845,BEJGEH_06785,GEGEGB_08580,ODDLKH_11010,LNHIMF_08905,ONMMKP_01635,IKCLMC_22285,PKJKAM_22360
infB,infB,translation initiation factor IF-2,AJBGEP_17320,HFCAGB_17595,BEJGEH_16565,GEGEGB_16880,ODDLKH_18645,LNHIMF_16685,ONMMKP_17775,IKCLMC_17825,PKJKAM_08725
adhE,adhE,bifunctional acetaldehyde-CoA/alcohol dehydrogenase,AJBGEP_09210,HFCAGB_07645,BEJGEH_06590,GEGEGB_08785,ODDLKH_11205,LNHIMF_09105,ONMMKP_01435,IKCLMC_22090,PKJKAM_22160
malT,malT,HTH-type transcriptional regulator MalT,AJBGEP_18505,HFCAGB_18770,BEJGEH_17750,GEGEGB_21100,ODDLKH_19815,LNHIMF_17845,ONMMKP_16625,IKCLMC_14385,PKJKAM_19245
mgtA,mgtA,magnesium-translocating P-type ATPase,AJBGEP_23345,HFCAGB_23385,BEJGEH_22665,GEGEGB_23700,ODDLKH_01630,LNHIMF_22680,ONMMKP_11680,IKCLMC_16860,PKJKAM_11245
kdpD,kdpD,two-component system sensor histidine kinase KdpD,AJBGEP_03645,HFCAGB_03995,BEJGEH_03585,GEGEGB_11445,ODDLKH_05990,LNHIMF_04225,ONMMKP_07270,IKCLMC_02135,PKJKAM_02010
mgtB,mgtB,Mg2+ transport protein,AJBGEP_19810,HFCAGB_20105,BEJGEH_19090,GEGEGB_19830,ODDLKH_21110,LNHIMF_19070,ONMMKP_15390,IKCLMC_13110,PKJKAM_18015
nuoG,nuoG,NADH-quinone oxidoreductase subunit NuoG,AJBGEP_12475,HFCAGB_12940,BEJGEH_11750,GEGEGB_02910,ODDLKH_14155,LNHIMF_12310,ONMMKP_22625,IKCLMC_08365,PKJKAM_14745
barA,barA,two-component sensor histidine kinase BarA,AJBGEP_15625,HFCAGB_15890,BEJGEH_14825,GEGEGB_15060,ODDLKH_16935,LNHIMF_14990,ONMMKP_19540,IKCLMC_19535,PKJKAM_12075
ssrA,ssrA,hybrid sensor histidine kinase/response regulator,AJBGEP_07365,HFCAGB_09460,BEJGEH_08475,GEGEGB_06690,ODDLKH_09365,LNHIMF_07220,ONMMKP_03295,IKCLMC_23920,PKJKAM_04120
polA,polA,DNA polymerase I,AJBGEP_21030,HFCAGB_21250,BEJGEH_20275,GEGEGB_19110,ODDLKH_22280,LNHIMF_20250,ONMMKP_13945,IKCLMC_03195,PKJKAM_07430
sucA,sucA,2-oxoglutarate dehydrogenase E1 component,AJBGEP_03800,HFCAGB_04085,BEJGEH_03680,GEGEGB_11285,ODDLKH_06145,LNHIMF_04375,ONMMKP_07115,IKCLMC_01980,PKJKAM_02105
uvrA,uvrA,excinuclease ABC subunit UvrA,AJBGEP_22330,HFCAGB_22480,BEJGEH_21590,GEGEGB_21980,ODDLKH_00570,LNHIMF_21710,ONMMKP_12685,IKCLMC_05305,PKJKAM_06325
ileS,ileS,isoleucine--tRNA ligase,AJBGEP_00235,HFCAGB_00245,BEJGEH_00240,GEGEGB_00250,ODDLKH_02615,LNHIMF_00235,ONMMKP_10685,IKCLMC_15810,PKJKAM_10305
glnE,glnE,bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,AJBGEP_16900,HFCAGB_17175,BEJGEH_16145,GEGEGB_16415,ODDLKH_18200,LNHIMF_16275,ONMMKP_18185,IKCLMC_18260,PKJKAM_09360
rcsC,rcsC,two-component system sensor histidine kinase RcsC,AJBGEP_12205,HFCAGB_12670,BEJGEH_11480,GEGEGB_03195,ODDLKH_13885,LNHIMF_12040,ONMMKP_22890,IKCLMC_08640,PKJKAM_15005
valS,valS,valine--tRNA ligase,AJBGEP_23435,HFCAGB_23480,BEJGEH_22755,GEGEGB_23795,ODDLKH_01720,LNHIMF_22770,ONMMKP_11590,IKCLMC_16775,PKJKAM_11160
ptrA,ptrA,pitrilysin,AJBGEP_15820,HFCAGB_16090,BEJGEH_15020,GEGEGB_15255,ODDLKH_17135,LNHIMF_15185,ONMMKP_19345,IKCLMC_19340,PKJKAM_11880
rapA,rapA,RNA polymerase-associated protein RapA,AJBGEP_00505,HFCAGB_00480,BEJGEH_00500,GEGEGB_00515,ODDLKH_02875,LNHIMF_00495,ONMMKP_10430,IKCLMC_15550,PKJKAM_10040
srfB,srfB,Virulence factor SrfB-related protein,AJBGEP_08405,HFCAGB_08460,BEJGEH_07410,GEGEGB_07945,ODDLKH_10410,LNHIMF_08285,ONMMKP_02260,IKCLMC_22890,PKJKAM_22970
glcD,glcD,FAD/FMN-containing lactate dehydrogenase/glycolate oxidase,AJBGEP_07225,HFCAGB_09605,BEJGEH_08615,GEGEGB_06540,ODDLKH_09225,LNHIMF_07080,ONMMKP_03440,IKCLMC_24060,PKJKAM_04265
ttrA,ttrA,tetrathionate reductase subunit TtrA,AJBGEP_07320,HFCAGB_09510,BEJGEH_08520,GEGEGB_06645,ODDLKH_09320,LNHIMF_07175,ONMMKP_03340,IKCLMC_23965,PKJKAM_04165
mdtC,mdtC,multidrug efflux RND transporter permease subunit MdtC,AJBGEP_11470,HFCAGB_11990,BEJGEH_10760,GEGEGB_03940,ODDLKH_13150,LNHIMF_11390,ONMMKP_23610,IKCLMC_09350,PKJKAM_20035
acrD,acrD,multidrug efflux RND transporter permease AcrD,AJBGEP_13285,HFCAGB_13780,BEJGEH_12545,GEGEGB_02070,ODDLKH_14955,LNHIMF_13090,ONMMKP_21830,IKCLMC_06500,PKJKAM_13950
mdtB,mdtB,multidrug efflux RND transporter permease subunit MdtB,AJBGEP_11465,HFCAGB_11985,BEJGEH_10755,GEGEGB_03945,ODDLKH_13145,LNHIMF_11385,ONMMKP_23615,IKCLMC_09355,PKJKAM_20040
sbcC,sbcC,exonuclease subunit SbcC,AJBGEP_02070,HFCAGB_02085,BEJGEH_02020,GEGEGB_13015,ODDLKH_04410,LNHIMF_02110,ONMMKP_08825,IKCLMC_10780,PKJKAM_16755
rne,rne,ribonuclease E,AJBGEP_05930,HFCAGB_10585,BEJGEH_09550,GEGEGB_09170,ODDLKH_07960,LNHIMF_06105,ONMMKP_04770,IKCLMC_04150,PKJKAM_02785
carB,carB,carbamoyl-phosphate synthase large subunit,AJBGEP_00345,HFCAGB_00350,BEJGEH_00350,GEGEGB_00355,ODDLKH_02725,LNHIMF_00345,ONMMKP_10580,IKCLMC_15705,PKJKAM_10195
mscM,mscM,miniconductance mechanosensitive channel MscM,AJBGEP_22790,HFCAGB_22925,BEJGEH_22120,GEGEGB_23225,ODDLKH_01090,LNHIMF_22230,ONMMKP_12220,IKCLMC_05770,PKJKAM_05870
mscK,mscK,mechanosensitive channel MscK,AJBGEP_02490,HFCAGB_02515,BEJGEH_02435,GEGEGB_12555,ODDLKH_04830,LNHIMF_02515,ONMMKP_08405,IKCLMC_11205,PKJKAM_16330
recC,recC,exodeoxyribonuclease V subunit gamma,AJBGEP_15825,HFCAGB_16095,BEJGEH_15025,GEGEGB_15260,ODDLKH_17140,LNHIMF_15190,ONMMKP_19340,IKCLMC_19335,PKJKAM_11875
mfd,mfd,transcription-repair coupling factor,AJBGEP_06090,HFCAGB_10420,BEJGEH_09395,GEGEGB_09010,ODDLKH_08120,LNHIMF_06295,ONMMKP_04610,IKCLMC_04310,PKJKAM_02660
dnaE,dnaE,DNA polymerase III subunit alpha,AJBGEP_01225,HFCAGB_01225,BEJGEH_01275,GEGEGB_01235,ODDLKH_03590,LNHIMF_01205,ONMMKP_09665,IKCLMC_14825,PKJKAM_00735
nifJ,nifJ,pyruvate:ferredoxin (flavodoxin) oxidoreductase,AJBGEP_08695,HFCAGB_08160,BEJGEH_07105,GEGEGB_08205,ODDLKH_10700,LNHIMF_08565,ONMMKP_01950,IKCLMC_22600,PKJKAM_22680
recB,recB,exodeoxyribonuclease V subunit beta,AJBGEP_15815,HFCAGB_16085,BEJGEH_15015,GEGEGB_15250,ODDLKH_17130,LNHIMF_15180,ONMMKP_19350,IKCLMC_19345,PKJKAM_11885
iroC,iroC,salmochelin/enterobactin export ABC transporter IroC,AJBGEP_14670,HFCAGB_14895,BEJGEH_13810,GEGEGB_14070,ODDLKH_15980,LNHIMF_14045,ONMMKP_20530,IKCLMC_20485,PKJKAM_13065
metH,metH,methionine synthase,AJBGEP_22005,HFCAGB_22245,BEJGEH_21245,GEGEGB_21755,ODDLKH_00235,LNHIMF_21185,ONMMKP_13010,IKCLMC_04970,PKJKAM_06655
group_3,narZ,nitrate reductase subunit alpha,AJBGEP_08320,HFCAGB_08545,BEJGEH_07495,GEGEGB_07865,ODDLKH_10325,LNHIMF_08200,ONMMKP_02345,IKCLMC_22975,PKJKAM_23055
narZ,narZ,nitrate reductase subunit alpha,AJBGEP_09280,HFCAGB_07575,BEJGEH_06520,GEGEGB_08850,ODDLKH_11275,LNHIMF_09175,ONMMKP_01365,IKCLMC_22020,PKJKAM_22090
tamB,tamB,autotransporter assembly complex protein TamB,AJBGEP_23105,HFCAGB_23250,BEJGEH_22440,GEGEGB_23560,ODDLKH_01405,LNHIMF_22545,ONMMKP_11905,IKCLMC_16995,PKJKAM_11480
yhdP,yhdP,AsmA2 domain-containing protein YhdP,AJBGEP_17755,HFCAGB_18025,BEJGEH_16995,GEGEGB_17305,ODDLKH_19070,LNHIMF_17110,ONMMKP_17360,IKCLMC_17400,PKJKAM_08290
entF,entF,enterobactin non-ribosomal peptide synthetase EntF,AJBGEP_03055,HFCAGB_03380,BEJGEH_02980,GEGEGB_12020,ODDLKH_05390,LNHIMF_03655,ONMMKP_07850,IKCLMC_12045,PKJKAM_15495
purL,purL,phosphoribosylformylglycinamidine synthase,AJBGEP_13735,HFCAGB_14260,BEJGEH_13030,GEGEGB_01570,ODDLKH_15400,LNHIMF_13540,ONMMKP_21365,IKCLMC_06045,PKJKAM_13475
hrpA,hrpA,ATP-dependent RNA helicase HrpA,AJBGEP_08650,HFCAGB_08205,BEJGEH_07150,GEGEGB_08155,ODDLKH_10655,LNHIMF_08520,ONMMKP_01995,IKCLMC_22645,PKJKAM_22725
putA,putA,trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,AJBGEP_05605,HFCAGB_05855,BEJGEH_05130,GEGEGB_09510,ODDLKH_07635,LNHIMF_05780,ONMMKP_05095,IKCLMC_03090,PKJKAM_03120
rpoB,rpoB,DNA-directed RNA polymerase subunit beta,AJBGEP_21830,HFCAGB_22070,BEJGEH_21070,GEGEGB_18305,ODDLKH_00060,LNHIMF_21015,ONMMKP_13180,IKCLMC_01245,PKJKAM_01110
rpoC,rpoC,DNA-directed RNA polymerase subunit beta',AJBGEP_21835,HFCAGB_22075,BEJGEH_21075,GEGEGB_18300,ODDLKH_00065,LNHIMF_21020,ONMMKP_13175,IKCLMC_01240,PKJKAM_01105
gltB,gltB,glutamate synthase large subunit,AJBGEP_17560,HFCAGB_17830,BEJGEH_16800,GEGEGB_17105,ODDLKH_18875,LNHIMF_16915,ONMMKP_17550,IKCLMC_17595,PKJKAM_08490
rfbM,rfbM,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase;mannose-1-phosphate guanylyltransferase RfbM,AJBGEP_11240,HFCAGB_11745,BEJGEH_10530,GEGEGB_04185,ODDLKH_12915,LNHIMF_11140,,IKCLMC_09600,PKJKAM_20385
group_3099,;pstS,Phosphate ABC transporter substrate-binding protein;ABC-type phosphate transport system periplasmic component,AJBGEP_18585,HFCAGB_18855,BEJGEH_17825,,ODDLKH_19895,LNHIMF_17880,ONMMKP_16595,IKCLMC_14310,PKJKAM_19215
group_3071,;tPR,Sel1 repeat family protein;TPR repeat,AJBGEP_02290,HFCAGB_02310,BEJGEH_02230,GEGEGB_12775,ODDLKH_04630,,ONMMKP_08605,IKCLMC_11000,PKJKAM_16535
group_3070,,Zinc-regulated secreted antivirulence protein C-terminal domain-containing protein,AJBGEP_08785,HFCAGB_08065,BEJGEH_07005,GEGEGB_08325,ODDLKH_10790,,ONMMKP_01855,IKCLMC_22505,PKJKAM_22585
group_3028,,DUF2094 domain-containing protein;Cytoplasmic protein,AJBGEP_01505,HFCAGB_01495,BEJGEH_01480,GEGEGB_13565,ODDLKH_03875,LNHIMF_01505,,IKCLMC_10195,PKJKAM_17355
group_3022,queA;,S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase);Queuosine biosynthesis protein,AJBGEP_08160,,BEJGEH_07685,GEGEGB_07750,ODDLKH_10165,LNHIMF_08020,ONMMKP_02510,IKCLMC_23120,PKJKAM_23215
group_3016,;tPR,Putative periplasmic protein;Sel1 repeat family protein;TPR repeat,AJBGEP_02285,HFCAGB_02305,BEJGEH_02225,GEGEGB_12790;GEGEGB_12780;GEGEGB_12785,ODDLKH_04625,,ONMMKP_08610,IKCLMC_10995,PKJKAM_16540
group_3014,lysR,DNA-binding transcriptional regulator LysR family,AJBGEP_00160,HFCAGB_00165,BEJGEH_00165,GEGEGB_00175,ODDLKH_02540,LNHIMF_00160,,IKCLMC_15885,PKJKAM_10380
araC~~~sbmC,araC;sbmC;,AraC family transcriptional regulator;DNA gyrase inhibitor GyrI/SbmC;GyrI-like domain-containing protein,AJBGEP_16765,HFCAGB_17040,BEJGEH_15995,GEGEGB_16280,ODDLKH_18065,,ONMMKP_18320,IKCLMC_18395;IKCLMC_18400,PKJKAM_09495
sseJ,sseJ,SPI-2 type III secretion system effector SseJ,AJBGEP_08590,HFCAGB_08270,BEJGEH_07210,,ODDLKH_10595,LNHIMF_08460,ONMMKP_02055,IKCLMC_22705,PKJKAM_22785
group_2982,,Inner membrane protein,AJBGEP_04180,HFCAGB_04445,BEJGEH_04045,GEGEGB_10965,ODDLKH_06510,,ONMMKP_06535,IKCLMC_07010,PKJKAM_05435
group_2972,;ubiH,FAD-dependent monooxygenase;Monooxygenase;2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases,AJBGEP_08150,,BEJGEH_07695,GEGEGB_07735;GEGEGB_07740,ODDLKH_10155,LNHIMF_08010,ONMMKP_02520,IKCLMC_23130,PKJKAM_23225
group_2971,,DUF4427 domain-containing protein,AJBGEP_09385,,BEJGEH_06405,GEGEGB_05810,ODDLKH_11385,LNHIMF_09285,ONMMKP_01260,IKCLMC_21905,PKJKAM_21985
group_2962,,DUF1493 domain-containing protein,AJBGEP_13415,HFCAGB_13930,BEJGEH_12690,,ODDLKH_15085,LNHIMF_13230,ONMMKP_21685,IKCLMC_06360,PKJKAM_13805
group_2959,,Cytoplasmic protein;Transposase,AJBGEP_15365,HFCAGB_15585,BEJGEH_14500,GEGEGB_14750,ODDLKH_16675,LNHIMF_14725,ONMMKP_19830,,PKJKAM_12375
group_2948,,Phage protein,AJBGEP_05085,HFCAGB_05350,,GEGEGB_10065,ODDLKH_08360,LNHIMF_10945,ONMMKP_05610,IKCLMC_00970,PKJKAM_01340
lpp2,lpp2,Major outer membrane lipoprotein Lpp 2,AJBGEP_07285,1_refound_19,BEJGEH_08555,GEGEGB_06605,4_refound_62,,ONMMKP_03375,IKCLMC_24000,PKJKAM_04200
gatA,gatA,PTS galactitol transporter subunit IIA,,HFCAGB_17445,BEJGEH_16415,GEGEGB_16740,ODDLKH_18495,LNHIMF_16545,ONMMKP_17915,IKCLMC_17965,PKJKAM_08865
alkP~~~aslA,alkP;;aslA,Arylsulfatase A or related enzyme AlkP superfamily;Exported sulfatase;hypothetical protein,AJBGEP_00445,,BEJGEH_00440,GEGEGB_00445;GEGEGB_00455;GEGEGB_00450,ODDLKH_02815,LNHIMF_00435,ONMMKP_10490,IKCLMC_15615;IKCLMC_15610,PKJKAM_10105
group_2880,,Integrase catalytic domain-containing protein;Integrase;integrase core domain-containing protein;Transposase,AJBGEP_01585,HFCAGB_01585,,GEGEGB_13495,ODDLKH_03940,LNHIMF_01575,ONMMKP_09360,IKCLMC_10300,PKJKAM_17245
yceF,yceF,7-methyl-GTP pyrophosphatase,AJBGEP_05950,HFCAGB_10560,BEJGEH_09535,GEGEGB_09160,ODDLKH_07980,LNHIMF_06125,ONMMKP_04750,IKCLMC_04170,
group_2870,,Rhodanese-related sulfurtransferase,AJBGEP_14800,HFCAGB_15030,BEJGEH_13935,,ODDLKH_16110,LNHIMF_14175,ONMMKP_20405,IKCLMC_20350,PKJKAM_12940
group_2860,msgA,Virulence protein MsgA,AJBGEP_12065,HFCAGB_12530,,GEGEGB_03330,ODDLKH_13745,LNHIMF_11900,ONMMKP_23030,IKCLMC_08780,PKJKAM_15145
group_2842,ccmD,Cytochrome c-type biogenesis protein CcmH/NrfG,AJBGEP_12080,HFCAGB_12545,,GEGEGB_03320,ODDLKH_13760,LNHIMF_11915,ONMMKP_23015,IKCLMC_08765,PKJKAM_15130
group_2839,,hypothetical protein;Eukaryotic-type potassium channel;Potassium channel domain-containing protein,AJBGEP_22915,HFCAGB_23050,BEJGEH_22245,GEGEGB_23345,ODDLKH_01215,,ONMMKP_12095,IKCLMC_17195,PKJKAM_05745
fimA~~~stiA,fimA;stiA,Pilin (type 1 fimbrial protein);Fimbrial protein StiA,AJBGEP_00940,HFCAGB_00935,BEJGEH_00985,,ODDLKH_03305,LNHIMF_00920,ONMMKP_09980,IKCLMC_15110,PKJKAM_03685
group_2833,fimD,fimbrial outer membrane usher protein,AJBGEP_00930,HFCAGB_00925,BEJGEH_00975,,ODDLKH_03295,LNHIMF_00910,ONMMKP_09990,IKCLMC_15120,PKJKAM_03695
group_2816,;fimA,fimbrial protein,AJBGEP_00925,HFCAGB_00920,BEJGEH_00970,,ODDLKH_03290,LNHIMF_00905,ONMMKP_09995,IKCLMC_15125,PKJKAM_03700
group_2815,,DUF5066 domain-containing protein,AJBGEP_13560,HFCAGB_14085,BEJGEH_12840,GEGEGB_01750,ODDLKH_15225,,ONMMKP_21540,IKCLMC_06220,PKJKAM_13660
group_2810,,Cytoplasmic protein,AJBGEP_04820,HFCAGB_05085,,GEGEGB_10365,ODDLKH_07145,LNHIMF_05305,ONMMKP_05885,IKCLMC_07680,PKJKAM_04800
gatZ,gatZ;,tagatose-bisphosphate aldolase subunit GatZ;Tagatose-bisphosphate aldolase,,HFCAGB_17440,BEJGEH_16410,GEGEGB_16735;GEGEGB_16730,ODDLKH_18490,LNHIMF_16540,ONMMKP_17920,IKCLMC_17970,PKJKAM_08870
group_2805,,Cytoplasmic protein;Integrase,AJBGEP_13555,HFCAGB_14080,BEJGEH_12835,GEGEGB_01755,ODDLKH_15220,,ONMMKP_21545,IKCLMC_06225,PKJKAM_13665
rfbA,rfbA,glucose-1-phosphate thymidylyltransferase RfbA,AJBGEP_11295,HFCAGB_11805,BEJGEH_10585,GEGEGB_04125,ODDLKH_12970,LNHIMF_11215,,IKCLMC_09530,PKJKAM_20315
allA,;allA,Ureidoglycolate hydrolase;ureidoglycolate lyase,AJBGEP_02690,HFCAGB_02715,BEJGEH_02645,GEGEGB_12345;GEGEGB_12350,ODDLKH_05030,,ONMMKP_08205,IKCLMC_11405,PKJKAM_16130
group_2790,,Cytoplasmic protein,AJBGEP_03420,HFCAGB_03770,BEJGEH_03350,GEGEGB_11670,ODDLKH_05765,,ONMMKP_07485,IKCLMC_12410,PKJKAM_01815
rfbC,rfbC,dTDP-4-dehydrorhamnose 35-epimerase,AJBGEP_11290,HFCAGB_11800,BEJGEH_10580,GEGEGB_04130,ODDLKH_12965,LNHIMF_11210,,IKCLMC_09535,PKJKAM_20320
group_2763,marR,DNA-binding transcriptional regulator MarR family,AJBGEP_08155,,BEJGEH_07690,GEGEGB_07745,ODDLKH_10160,LNHIMF_08015,ONMMKP_02515,IKCLMC_23125,PKJKAM_23220
group_2757,,DUF1870 domain-containing protein,AJBGEP_07210,HFCAGB_09620,BEJGEH_08630,,ODDLKH_09210,LNHIMF_07065,ONMMKP_03455,IKCLMC_24075,PKJKAM_04280
group_2754,araC,Transcriptional regulator AraC family;AraC-type DNA-binding domain and AraC-containing proteins,AJBGEP_07175,HFCAGB_09655,BEJGEH_08665,,ODDLKH_09175,LNHIMF_07030,ONMMKP_03490,IKCLMC_24110,PKJKAM_04315
group_2743,araJ,putative arabinose efflux permease AraJ MFS family,AJBGEP_07205,HFCAGB_09625,BEJGEH_08635,,ODDLKH_09205,LNHIMF_07060,ONMMKP_03460,IKCLMC_24080,PKJKAM_04285
ncs1,;ncs1,cytosine permease;putative allantoin permease,AJBGEP_02720,HFCAGB_02745,BEJGEH_02675,GEGEGB_12310;GEGEGB_12315,ODDLKH_05060,,ONMMKP_08175,IKCLMC_11435,PKJKAM_16100
group_2735,;nit2,Amidohydrolase;nitrilase-related carbon-nitrogen hydrolase;Omega-amidase YafV/Nit2 hydrolyzes alpha-ketoglutaramate,AJBGEP_16550;AJBGEP_16545,HFCAGB_16820,BEJGEH_15750,,ODDLKH_17850,LNHIMF_15900,ONMMKP_18540,IKCLMC_18615,PKJKAM_09710
rfbP,rfbP,undecaprenyl-phosphate galactose phosphotransferase,AJBGEP_11230,HFCAGB_11735,BEJGEH_10520,GEGEGB_04195,ODDLKH_12905,LNHIMF_11130,,IKCLMC_09610,PKJKAM_20395
group_2720,,Lipoprotein;Inner membrane protein,AJBGEP_18580,HFCAGB_18850,BEJGEH_17820,,ODDLKH_19890,LNHIMF_17870,ONMMKP_16600,IKCLMC_14315,PKJKAM_19220
tra5,tra5,Transposase InsO and inactivated derivatives,AJBGEP_13420,HFCAGB_13935,BEJGEH_12695,,ODDLKH_15090,LNHIMF_13235,ONMMKP_21680,IKCLMC_06355,PKJKAM_13800
group_2709,cadC1;,DNA-binding winged helix-turn-helix (wHTH) domain;Putative transcriptional regulator,AJBGEP_00165,HFCAGB_00170,BEJGEH_00170,GEGEGB_00180,ODDLKH_02545,LNHIMF_00165,,IKCLMC_15880,PKJKAM_10375
group_2674,,Inner membrane protein,AJBGEP_21840,HFCAGB_22080,,GEGEGB_18295,ODDLKH_00070,LNHIMF_21025,ONMMKP_13170,IKCLMC_01235,PKJKAM_01100
pagO,;pagO,PhoPQ-activated integral membrane protein;Protein PagO,AJBGEP_09780,HFCAGB_07080;HFCAGB_07075,,GEGEGB_05405,ODDLKH_11765,LNHIMF_09670;LNHIMF_09665,ONMMKP_00875,IKCLMC_21475,PKJKAM_21560
yiaF,;yiaF,hypothetical protein;DUF3053 domain-containing protein;Protein yiaF,AJBGEP_05940,HFCAGB_10570;HFCAGB_10575,BEJGEH_09540,,ODDLKH_07970,LNHIMF_06115,ONMMKP_04760,IKCLMC_04160,8_refound_121
group_2634,,IM phage protein;Inner membrane protein,AJBGEP_08585,HFCAGB_08280;HFCAGB_08275,BEJGEH_07215,,ODDLKH_10590,LNHIMF_08455,ONMMKP_02060,IKCLMC_22710,PKJKAM_22790
group_2632,;araJ,Transporter major facilitator family protein;MFS transporter,AJBGEP_05660,HFCAGB_05910;HFCAGB_05915,,GEGEGB_09450,ODDLKH_07690,LNHIMF_05835,ONMMKP_05040,IKCLMC_03145,PKJKAM_03060
group_2584,,Secreted protein,AJBGEP_00430,,BEJGEH_00425,GEGEGB_00430,ODDLKH_02800,LNHIMF_00420,ONMMKP_10505,IKCLMC_15630,PKJKAM_10120
nfsB,;nfsB,nitroreductase family protein;oxygen-insensitive NAD(P)H nitroreductase,AJBGEP_03000,HFCAGB_03325,BEJGEH_02925,GEGEGB_12075,ODDLKH_05335,,ONMMKP_07905;ONMMKP_07910,IKCLMC_11990,PKJKAM_15550
acrR~~~ramR,acrR;ramR,DNA-binding protein AcrR family includes nucleoid occlusion protein SlmA;TetR/AcrR family transcriptional regulator RamR,AJBGEP_03010,HFCAGB_03335,BEJGEH_02935,GEGEGB_12065,ODDLKH_05345,,ONMMKP_07895,IKCLMC_12000,PKJKAM_15540
dpaL,;dpaL,diaminopropionate ammonia-lyase;pyridoxal-phosphate dependent enzyme,AJBGEP_04980,HFCAGB_05240,BEJGEH_04800,GEGEGB_10195;GEGEGB_10200,ODDLKH_07300,,ONMMKP_05730,IKCLMC_07835,PKJKAM_00665
relE,relE,mRNA-degrading endonuclease RelE toxin component of the RelBE toxin-antitoxin system,AJBGEP_23300,HFCAGB_23350,,GEGEGB_23660,ODDLKH_01595,LNHIMF_22645,ONMMKP_11715,IKCLMC_16895,PKJKAM_11285
rpiB,;rpiB,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase;Ribose 5-phosphate isomerase RpiB,AJBGEP_10160,HFCAGB_06420,BEJGEH_05670,,ODDLKH_12140,LNHIMF_10050,ONMMKP_00480,IKCLMC_21085,PKJKAM_21170
group_2527,,Membrane protein;Inner membrane protein,AJBGEP_04185,HFCAGB_04455;HFCAGB_04450,BEJGEH_04050,,ODDLKH_06515,LNHIMF_04700,ONMMKP_06530,IKCLMC_07015,PKJKAM_05430
group_2514,;putP,Acetylneuraminate ABC transporter;Na+/proline symporter,AJBGEP_05640,HFCAGB_05890,,GEGEGB_09470;GEGEGB_09475,ODDLKH_07670,LNHIMF_05815,ONMMKP_05060,IKCLMC_03125,PKJKAM_03085
group_2499,,Inner membrane protein,AJBGEP_16045,HFCAGB_16320,BEJGEH_15250,GEGEGB_15515,ODDLKH_17355,LNHIMF_15405,,IKCLMC_19110,PKJKAM_11665
group_2490,;uhpC,Glucarate transporter;MFS transporter;Sugar phosphate permease,AJBGEP_19470,HFCAGB_19745,BEJGEH_18720,GEGEGB_20195;GEGEGB_20200,ODDLKH_20770,,ONMMKP_15705,IKCLMC_13425,PKJKAM_18335
