"gene","contig","start","stop","strand","family","nb_copy_in_genome","partition","persistent_neighbors","shell_neighbors","cloud_neighbors","RGP","Spot","Module","Source_File"
"PKJKAM_12980","contig_46",284046,285494,"-","AJBGEP_14760",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_12985","contig_46",285516,286784,"-","AJBGEP_14755",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_12990","contig_46",286810,287787,"-","AJBGEP_14750",1,"persistent",2,0,2,"","","","GCF_000171515.1.tsv"
"PKJKAM_12995","contig_46",288090,289604,"-","AJBGEP_14740",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13000","contig_46",289615,290046,"-","AJBGEP_14735",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13005","contig_46",290061,291038,"-","AJBGEP_14730",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13010","contig_46",291193,291867,"+","AJBGEP_14725",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13015","contig_46",291854,293269,"+","AJBGEP_14720",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13020","contig_46",293402,294415,"+","AJBGEP_14715",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13025","contig_46",294508,294621,"-","AJBGEP_14710",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13030","contig_46",295137,296033,"-","AJBGEP_14705",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13035","contig_46",296327,297256,"-","AJBGEP_14700",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13040","contig_46",297775,298827,"+","AJBGEP_14695",1,"persistent",2,1,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13050","contig_46",299866,302040,"+","AJBGEP_14685",1,"persistent",2,1,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13055","contig_46",302082,303017,"-","HFCAGB_14905",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13060","contig_46",303049,304293,"-","AJBGEP_14675",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13065","contig_46",304403,308059,"-","BEJGEH_13810",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13070","contig_46",308140,309255,"-","AJBGEP_14665",1,"persistent",1,1,3,"","","","GCF_000171515.1.tsv"
"PKJKAM_13095","contig_46",313953,315143,"-","AJBGEP_14460",1,"persistent",1,1,5,"","","","GCF_000171515.1.tsv"
"PKJKAM_13100","contig_46",315124,317304,"-","AJBGEP_14455",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13105","contig_46",317301,318710,"-","AJBGEP_14450",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13115","contig_46",318775,330249,"-","GEGEGB_13910",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13120","contig_46",330869,331396,"-","AJBGEP_14435",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13125","contig_46",331540,331977,"+","AJBGEP_14430",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13130","contig_46",331967,332257,"+","AJBGEP_14425",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13135","contig_46",332423,332761,"-","AJBGEP_14420",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13140","contig_46",332910,334571,"-","AJBGEP_14415",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13145","contig_46",334657,335535,"-","AJBGEP_14410",1,"persistent",1,1,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13155","contig_46",336283,336888,"-","AJBGEP_14400",1,"persistent",1,1,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13160","contig_46",337009,338250,"-","AJBGEP_14395",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13165","contig_46",338315,339106,"-","AJBGEP_14390",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13170","contig_46",339272,340633,"+","AJBGEP_14385",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13175","contig_46",340886,341134,"+","AJBGEP_14380",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13180","contig_46",341153,341701,"+","AJBGEP_14375",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13185","contig_46",341746,342513,"+","AJBGEP_14370",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13190","contig_46",342554,342901,"+","AJBGEP_14365",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13195","contig_46",343058,344278,"-","AJBGEP_14360",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13200","contig_46",344271,344789,"-","AJBGEP_14355",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13205","contig_46",345230,346300,"+","AJBGEP_14350",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13210","contig_46",346310,347431,"+","AJBGEP_14345",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13215","contig_46",347489,348397,"+","HFCAGB_14515",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13220","contig_46",348358,349518,"-","AJBGEP_14335",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13225","contig_46",349769,350107,"-","AJBGEP_14330",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13230","contig_46",350379,351116,"-","AJBGEP_14325",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13235","contig_46",351248,352228,"+","AJBGEP_14320",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13240","contig_46",352225,352956,"+","AJBGEP_14315",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13250","contig_46",353086,355659,"+","AJBGEP_14305",1,"persistent",3,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13285","contig_46",362864,363319,"+","AJBGEP_14275",1,"persistent",3,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13290","contig_46",363423,364724,"+","HFCAGB_14445",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13295","contig_46",364721,365044,"-","AJBGEP_14265",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13300","contig_46",365089,366444,"-","AJBGEP_14260",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13310","contig_46",366559,369219,"-","AJBGEP_14250",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13315","contig_46",369273,369953,"-","HFCAGB_14420",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13320","contig_46",370026,370445,"-","AJBGEP_14240",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13325","contig_47",93,917,"+","AJBGEP_14235",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13330","contig_47",1033,1722,"-","AJBGEP_14230",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13335","contig_47",2041,2424,"+","AJBGEP_14225",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13340","contig_47",2486,3073,"-","AJBGEP_14220",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13350","contig_47",4093,5427,"-","AJBGEP_14210",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13355","contig_47",5557,6294,"+","AJBGEP_14205",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13360","contig_47",6279,7901,"-","AJBGEP_14200",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13365","contig_47",8326,8901,"+","AJBGEP_14195",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13370","contig_47",8933,9583,"+","AJBGEP_14190",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13375","contig_47",9583,10539,"+","AJBGEP_14185",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13385","contig_47",10536,11015,"+","AJBGEP_14180",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13390","contig_47",11267,13066,"+","AJBGEP_13820",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13395","contig_47",13083,14057,"+","AJBGEP_13815",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13400","contig_47",14274,15011,"+","AJBGEP_13810",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13405","contig_47",15008,15913,"+","AJBGEP_13805",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13410","contig_47",15925,16653,"+","AJBGEP_13800",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13415","contig_47",16665,17396,"+","AJBGEP_13795",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13420","contig_47",17396,17776,"+","AJBGEP_13790",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13425","contig_47",17888,18148,"-","AJBGEP_13785",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13430","contig_47",18201,19112,"-","AJBGEP_13780",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13435","contig_47",19228,20424,"+","HFCAGB_14300",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13440","contig_47",20446,21363,"+","AJBGEP_13770",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13445","contig_47",21402,22250,"-","AJBGEP_13765",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13450","contig_47",22366,23259,"+","AJBGEP_13760",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13455","contig_47",23270,24631,"+","AJBGEP_13755",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13460","contig_47",24635,25270,"+","AJBGEP_13750",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13465","contig_47",25328,25846,"+","AJBGEP_13745",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13470","contig_47",25897,27441,"-","HFCAGB_14265",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13475","contig_47",27697,31584,"+","AJBGEP_13735",1,"persistent",2,1,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13500","contig_47",33601,34986,"+","AJBGEP_13720",1,"persistent",2,1,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13505","contig_47",35066,35752,"+","GEGEGB_01590",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13510","contig_47",35749,37086,"+","AJBGEP_13710",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13515","contig_47",37163,37501,"+","AJBGEP_13705",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13520","contig_47",37550,39010,"-","AJBGEP_13700",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13525","contig_47",39066,41210,"-","AJBGEP_13695",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13530","contig_47",41293,42624,"-","AJBGEP_13690",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13535","contig_47",42985,44529,"-","IKCLMC_06095",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13540","contig_47",44711,45901,"-","AJBGEP_13680",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13545","contig_47",46226,47479,"+","AJBGEP_13675",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13550","contig_47",47675,48814,"+","AJBGEP_13670",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13555","contig_47",48809,50086,"-","AJBGEP_13665",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13560","contig_47",50212,50850,"+","AJBGEP_13660",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13565","contig_47",50841,51827,"+","HFCAGB_14180",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13570","contig_47",51828,52841,"-","AJBGEP_13650",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13575","contig_47",52852,53670,"-","AJBGEP_13645",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13580","contig_47",53674,54717,"-","AJBGEP_13640",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13585","contig_47",54899,55777,"-","HFCAGB_14160",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13590","contig_47",55922,56725,"-","AJBGEP_13630",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13595","contig_47",56844,57575,"+","AJBGEP_13625",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13600","contig_47",57735,58229,"+","AJBGEP_13620",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13605","contig_47",58410,59624,"+","AJBGEP_13615",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13610","contig_47",59652,60038,"+","AJBGEP_13610",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13615","contig_47",60067,60390,"+","AJBGEP_13605",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13620","contig_47",60586,61101,"+","AJBGEP_13600",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13625","contig_47",61114,62964,"+","AJBGEP_13595",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13630","contig_47",62966,63301,"+","AJBGEP_13590",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13635","contig_47",63313,63513,"+","AJBGEP_13585",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13640","contig_47",63760,65043,"+","AJBGEP_13580",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13645","contig_47",64959,65135,"-","PKJKAM_13645",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13650","contig_47",65150,65926,"+","AJBGEP_13570",1,"persistent",3,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13670","contig_47",67409,68251,"-","AJBGEP_13550",1,"persistent",3,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13675","contig_47",68460,73394,"+","AJBGEP_13545",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13680","contig_47",73395,75710,"+","AJBGEP_13540",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13685","contig_47",75866,78244,"+","AJBGEP_13535",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13690","contig_47",78241,78870,"+","AJBGEP_13530",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13695","contig_47",78863,79672,"+","AJBGEP_13525",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13700","contig_47",79672,80535,"+","AJBGEP_13520",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13705","contig_47",80656,81087,"+","AJBGEP_13515",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13710","contig_47",81294,82460,"+","AJBGEP_13510",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13715","contig_47",82752,83756,"+","AJBGEP_13505",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13720","contig_47",83783,84901,"+","AJBGEP_13500",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13730","contig_47",84948,86285,"+","AJBGEP_13490",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13735","contig_47",86299,86919,"+","AJBGEP_13485",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13740","contig_47",86930,88108,"+","AJBGEP_13480",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13745","contig_47",88227,89699,"+","AJBGEP_13475",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13750","contig_47",89788,90009,"+","AJBGEP_13470",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13755","contig_47",90355,92547,"+","AJBGEP_13465",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13760","contig_47",92605,93570,"+","BEJGEH_12740",1,"persistent",2,0,2,"","","","GCF_000171515.1.tsv"
"PKJKAM_13770","contig_47",99449,99676,"+","HFCAGB_13965",2,"persistent",2,0,5,"","","","GCF_000171515.1.tsv"
"PKJKAM_13775","contig_47",99730,99819,"+","HFCAGB_13965",2,"persistent",2,0,5,"","","","GCF_000171515.1.tsv"
"PKJKAM_13785","contig_47",106714,108063,"-","AJBGEP_13435",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13790","contig_47",108119,109690,"+","AJBGEP_13430",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13795","contig_47",109760,111337,"+","AJBGEP_13425",1,"persistent",2,0,2,"","","","GCF_000171515.1.tsv"
"PKJKAM_13815","contig_47",112885,113076,"-","AJBGEP_13410",1,"persistent",2,0,4,"","","","GCF_000171515.1.tsv"
"PKJKAM_13820","contig_47",113489,115702,"+","AJBGEP_13405",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13825","contig_47",115738,117279,"-","AJBGEP_13400",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13830","contig_47",117284,119350,"-","AJBGEP_13395",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13835","contig_47",119539,120177,"-","AJBGEP_13390",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13840","contig_47",120177,121214,"-","LNHIMF_13200",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13845","contig_47",121626,122252,"+","AJBGEP_13380",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13850","contig_47",122340,123629,"+","AJBGEP_13375",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13855","contig_47",123700,124425,"+","AJBGEP_13370",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13860","contig_47",124452,124811,"-","AJBGEP_13365",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13865","contig_47",124851,126314,"-","AJBGEP_13360",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13870","contig_47",126522,127589,"+","AJBGEP_13355",1,"persistent",3,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13885","contig_47",130390,131529,"+","HFCAGB_13845",1,"persistent",3,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13890","contig_47",131576,132046,"-","AJBGEP_13345",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13895","contig_47",132046,132618,"-","AJBGEP_13340",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13900","contig_47",132764,133642,"+","AJBGEP_13335",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13905","contig_47",133659,134693,"+","AJBGEP_13330",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13910","contig_47",134868,135581,"+","AJBGEP_13325",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13915","contig_47",135712,136575,"+","AJBGEP_13320",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13920","contig_47",136591,138609,"+","HFCAGB_13810",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13925","contig_47",138636,138836,"-","AJBGEP_13310",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13930","contig_47",138864,139991,"-","AJBGEP_13305",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13935","contig_47",139995,140351,"-","HFCAGB_13795",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13950","contig_47",140925,144038,"-","HFCAGB_13780",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_13955","contig_47",144223,145923,"-","AJBGEP_13280",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13960","contig_47",146109,148070,"+","GEGEGB_02080",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13965","contig_47",148520,149818,"-","AJBGEP_13270",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13970","contig_47",150022,150597,"+","AJBGEP_13265",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13975","contig_47",150722,151765,"+","AJBGEP_13260",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13980","contig_47",151893,152123,"+","AJBGEP_13255",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13985","contig_47",152186,154186,"-","HFCAGB_13745",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13990","contig_47",154206,155156,"-","AJBGEP_13245",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_13995","contig_47",155428,157707,"+","AJBGEP_13240",1,"persistent",2,0,2,"","","","GCF_000171515.1.tsv"
"PKJKAM_14000","contig_47",158125,158460,"+","AJBGEP_13225",1,"persistent",2,0,2,"","","","GCF_000171515.1.tsv"
"PKJKAM_14005","contig_47",158473,158952,"+","AJBGEP_13220",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14010","contig_47",158930,159619,"+","AJBGEP_13215",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14015","contig_47",159616,160419,"+","GEGEGB_02145",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14020","contig_47",160416,161432,"+","AJBGEP_13205",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_14035","contig_47",162175,163578,"+","AJBGEP_13190",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_14040","contig_47",163589,164428,"+","AJBGEP_13185",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14045","contig_47",164418,165605,"+","HFCAGB_13685",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14050","contig_47",165725,166951,"+","AJBGEP_13175",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14055","contig_47",166948,168351,"+","HFCAGB_13675",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14060","contig_47",168363,169724,"+","AJBGEP_13165",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14065","contig_47",169743,170639,"+","AJBGEP_13160",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14070","contig_47",170649,171308,"+","AJBGEP_13155",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14075","contig_47",171321,171815,"+","AJBGEP_13150",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14080","contig_47",171947,172915,"+","BEJGEH_12415",1,"persistent",2,0,4,"","","","GCF_000171515.1.tsv"
"PKJKAM_14090","contig_47",173839,174738,"-","AJBGEP_13130",1,"persistent",2,0,3,"","","","GCF_000171515.1.tsv"
"PKJKAM_14095","contig_47",174741,175610,"-","AJBGEP_13125",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14100","contig_47",175823,176248,"+","AJBGEP_13120",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14105","contig_47",176235,176684,"+","BEJGEH_12385",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14110","contig_47",176746,177321,"+","AJBGEP_13110",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14115","contig_47",177416,178315,"+","AJBGEP_13105",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_14120","contig_47",178553,179344,"+","AJBGEP_13100",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_14125","contig_47",179502,180518,"+","AJBGEP_13095",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14130","contig_47",180518,181351,"+","AJBGEP_13090",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14135","contig_47",181351,182226,"+","AJBGEP_13085",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14140","contig_47",182216,183313,"+","AJBGEP_13080",1,"persistent",2,0,0,"","","","GCF_000171515.1.tsv"
"PKJKAM_14145","contig_47",183381,184292,"+","AJBGEP_13075",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
"PKJKAM_14150","contig_47",184325,184684,"-","AJBGEP_13065",1,"persistent",2,0,1,"","","","GCF_000171515.1.tsv"
